alpha,tau,x0_0,x0_1,x0_2,x0_3,x0_4,x0_5,x0_6,x0_7,x0_8,x0_9,x0_10,x0_11,x0_12,x0_13,x0_14,y0,val_x0,xopt_0,xopt_1,xopt_2,xopt_3,xopt_4,xopt_5,xopt_6,xopt_7,xopt_8,xopt_9,xopt_10,xopt_11,xopt_12,xopt_13,xopt_14,val_xopt,objective_value
0.5,7.48324441607385,1.0,0.43478260869565216,0.24999999999999994,0.24489795918367346,0.16216216216216214,0.9979726305119108,0.16262975778546723,0.18465909090909094,0.0,0.0,0.0,1.0,0.0,0.0,1.0,339,5.4455181929854035,1.0,0.43478260869565216,0.25,0.0,0.16216216216216214,0.9979726305119108,0.826080157484993,0.18465909090909094,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,7.483244416073848,4.908348358883199
0.5,7.48324441607385,1.0,0.4782608695652174,0.3024475524475524,0.21428571428571427,0.17567567567567566,0.9675620881905727,0.17993079584775096,0.26704545454545453,0.0,0.0,0.0,1.0,0.0,0.0,1.0,360,5.579232802063771,1.0,0.4782608695652174,0.3024475524475524,0.0,0.17567567567567566,0.9675620881905728,0.7602677854900118,0.26704545454545453,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,7.483244416073845,4.794622703927976
0.5,7.48324441607385,1.0,0.5217391304347826,0.3409090909090909,0.2346938775510204,0.18918918918918914,1.0,0.2318339100346022,0.31534090909090917,0.0,0.0,0.0,1.0,0.0,0.0,1.0,449,5.673131145971695,1.0,0.5217391304347826,0.3409090909090909,0.0,0.18918918918918914,1.0,0.7000855896790725,0.31534090909090917,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,7.483244416073845,4.702945557195491
0.5,7.48324441607385,1.0,0.5652173913043478,0.3531468531468531,0.25510204081632654,0.2162162162162162,1.0,0.25951557093425615,0.32954545454545453,0.0,0.0,0.0,1.0,0.0,0.0,1.0,451,5.7301795985858845,1.0,0.5652173913043478,0.3531468531468531,0.25510204081632654,0.2162162162162162,1.0,0.9764331384804544,0.32954545454545453,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,7.483244416073848,3.716917567546198
0.5,7.48324441607385,1.0,0.6086956521739131,0.3636363636363636,0.26530612244897955,0.27027027027027023,1.0,0.27681660899653987,0.28693181818181823,0.0,0.0,0.0,1.0,0.0,0.0,1.0,447,5.805131656934872,1.0,0.6086956521739131,0.3636363636363636,0.26530612244897955,0.27027027027027023,1.0,0.9251483939741416,0.28693181818181823,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,7.483244416073848,3.648331784977602
0.5,7.48324441607385,1.0,0.6521739130434783,0.34790209790209786,0.36734693877551017,0.4324324324324324,1.0,0.33217993079584784,0.15340909090909094,0.0,0.0,0.0,1.0,0.0,0.0,1.0,463,5.8070755207516385,1.0,0.6521739130434783,0.34790209790209786,0.36734693877551017,0.4324324324324324,1.0,0.9787329598057535,0.15340909090909094,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,7.483244416073852,3.6465530290099055
0.5,7.48324441607385,1.0,0.6956521739130435,0.33216783216783213,0.5510204081632653,0.5675675675675675,0.3882412569690826,0.4083044982698963,0.06818181818181819,0.0,0.0,0.0,1.0,0.0,0.0,1.0,484,5.726936283925983,1.0,0.6956521739130435,0.7519753797602606,0.0,0.5675675675675675,0.3882412569690826,1.0,0.06818181818181819,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.483244416073848,4.562523457485798
0.5,7.48324441607385,1.0,0.7391304347826086,0.3251748251748251,0.5918367346938775,0.2162162162162162,1.0,0.4169550173010382,0.02272727272727273,0.0,0.0,0.0,1.0,0.0,0.0,1.0,555,5.655938851385265,1.0,0.7391304347826086,0.3251748251748251,0.0,0.2162162162162162,1.0,0.443094946647402,0.02272727272727273,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,7.483244416073845,4.617976664040242
0.5,7.48324441607385,1.0,0.7826086956521738,0.3216783216783216,0.673469387755102,0.18918918918918914,1.0,0.4429065743944638,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,862,5.613384688503594,1.0,0.7826086956521738,0.3216783216783216,0.030612244897959183,0.18918918918918914,1.0,0.4429065743944638,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.483601358390196,3.642857142857143
0.5,7.48324441607385,1.0,0.8260869565217391,0.31118881118881114,0.7857142857142857,0.2297297297297297,1.0,0.4688581314878894,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,600,5.526624064576037,1.0,0.8260869565217391,0.31118881118881114,0.07142857142857142,0.2297297297297297,1.0,0.4688581314878894,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.496909090901248,3.7142857142857144
0.5,7.48324441607385,1.0,0.8695652173913043,0.3059440559440559,0.8061224489795917,0.2027027027027027,0.9559047136340597,0.4688581314878894,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,426,5.536762960127071,1.0,0.8695652173913043,0.3059440559440559,0.1020408163265306,0.2027027027027027,0.9559047136340598,0.4688581314878894,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.492752506961054,3.704081632653061
0.5,7.48324441607385,1.0,0.9130434782608695,0.2972027972027972,0.8265306122448979,0.1081081081081081,0.8413583375570197,0.467128027681661,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,405,5.53561596325396,1.0,0.9130434782608695,0.2972027972027972,0.12244897959183673,0.1081081081081081,0.8413583375570197,0.467128027681661,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.491605510087947,3.704081632653061
0.5,7.48324441607385,1.0,0.9565217391304348,0.2954545454545454,0.846938775510204,0.2027027027027027,0.6857577293461733,0.47058823529411775,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,398,5.573569515268435,1.0,0.9565217391304348,0.2954545454545454,0.17346938775510204,0.2027027027027027,0.6857577293461733,0.47058823529411775,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.486672623628728,3.673469387755102
0.5,7.48324441607385,1.0,1.0,0.28846153846153844,0.8571428571428571,0.13513513513513511,0.6274708565636087,0.467128027681661,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,323,5.587762414201947,1.0,1.0,0.28846153846153844,0.19387755102040816,0.13513513513513511,0.6274708565636087,0.467128027681661,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.486570043071012,3.663265306122449
0.5,7.48324441607385,1.0,0.0,0.2797202797202797,0.8877551020408162,0.14864864864864863,0.4901165737455651,0.467128027681661,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,328,4.511121578917063,1.0,0.7391304347826086,0.2797202797202797,0.0,0.14864864864864863,0.4901165737455651,0.467128027681661,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.488686451560703,5.6268855368234245
0.5,7.48324441607385,1.0,0.043478260869565216,0.2727272727272727,0.8775510204081632,0.08108108108108107,0.4880892042574759,0.45674740484429077,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,308,4.5441301482355385,1.0,0.7826086956521738,0.2727272727272727,0.01020408163265306,0.08108108108108107,0.48808920425747593,0.45674740484429077,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.493104061896716,5.606477373558119
0.5,7.48324441607385,1.0,0.08695652173913043,0.26048951048951047,0.8775510204081632,0.2027027027027027,0.622909275215408,0.44463667820069214,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,262,4.577539446690064,1.0,0.7826086956521738,0.26048951048951047,0.0,0.2027027027027027,0.622909275215408,0.44463667820069214,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.495852563667917,5.573203194321207
0.5,7.48324441607385,1.0,0.13043478260869565,0.24999999999999994,0.8265306122448979,0.29729729729729726,0.6051697921946274,0.4221453287197233,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,167,4.674746959025427,1.0,0.8260869565217391,0.25,0.02040816326530612,0.29729729729729726,0.6051697921946275,0.4221453287197233,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,7.492991719564671,5.501774622892635
0.5,7.48324441607385,1.0,0.17391304347826086,0.24475524475524474,0.8061224489795917,0.27027027027027023,0.5778003041054232,0.4100346020761247,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,89,4.728175130880462,1.0,0.8260869565217391,0.24475524475524474,0.01020408163265306,0.27027027027027023,0.5778003041054233,0.4100346020761247,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,7.487168135753912,5.4480922803904175
0.5,7.48324441607385,1.0,0.21739130434782608,0.24125874125874122,0.8061224489795917,0.2027027027027027,0.5955397871262037,0.40657439446366794,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,79,4.756486566388407,1.0,0.21739130434782608,0.24125874125874122,0.0,0.2027027027027027,0.5955397871262037,0.9810626966881748,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,7.483244416073845,5.380610751204099
0.5,7.48324441607385,1.0,0.2608695652173913,0.236013986013986,0.836734693877551,0.28378378378378377,0.5833755701976685,0.4100346020761247,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,70,4.7698202388774895,1.0,0.2608695652173913,0.236013986013986,0.0,0.28378378378378377,0.5833755701976685,0.9330780155088942,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,7.483244416073841,5.35977810731032
0.5,7.48324441607385,1.0,0.30434782608695654,0.23426573426573422,0.8265306122448979,0.3378378378378378,0.633046122655854,0.40657439446366794,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,146,4.8294130604524845,1.0,0.8260869565217391,0.23426573426573422,0.0,0.3378378378378378,0.633046122655854,0.40657439446366794,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,7.496423675275945,5.348269742679681
0.5,7.48324441607385,1.0,0.34782608695652173,0.2377622377622377,0.8061224489795917,0.28378378378378377,0.7141409021794222,0.40311418685121114,0.0028409090909090914,0.0,0.0,0.0,1.0,0.0,0.0,1.0,219,4.890689450031271,1.0,0.34782608695652173,0.2377622377622377,0.0,0.28378378378378377,0.7141409021794222,0.8547985261111419,0.0028409090909090914,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,7.483244416073848,5.257806788239522
0.5,7.48324441607385,1.0,0.3913043478260869,0.26048951048951047,0.6938775510204082,0.2162162162162162,0.7399898631525595,0.39273356401384096,0.08522727272727273,0.0,0.0,0.0,1.0,0.0,0.0,1.0,328,5.071170894729178,1.0,0.3913043478260869,0.26048951048951047,0.0,0.2162162162162162,0.7399898631525595,0.8231599414549607,0.08522727272727273,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,7.483244416073845,5.1243039284615275
0.5,7.48324441607385,1.0,0.43478260869565216,0.30419580419580416,0.5816326530612245,0.2162162162162162,0.64977192093259,0.3944636678200693,0.2272727272727273,0.0,0.0,0.0,1.0,0.0,0.0,1.0,334,5.282433717811408,1.0,0.43478260869565216,0.30419580419580416,0.0,0.2162162162162162,0.64977192093259,0.7754652128916204,0.2272727272727273,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,7.483244416073848,4.9626341981327755
0.5,7.48324441607385,1.0,0.4782608695652174,0.3444055944055944,0.49999999999999994,0.2432432432432432,0.6989356310187531,0.39619377162629765,0.2840909090909091,0.0,0.0,0.0,1.0,0.0,0.0,1.0,388,5.4651833100786185,1.0,0.4782608695652174,0.3444055944055944,0.0,0.2432432432432432,0.6989356310187532,0.7146181077691078,0.2840909090909091,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,7.483244416073848,4.81842433614281
0.5,7.48324441607385,1.0,0.5217391304347826,0.3863636363636363,0.4183673469387755,0.17567567567567566,0.8307146477445514,0.3944636678200693,0.30965909090909094,0.0,0.0,0.0,1.0,0.0,0.0,1.0,479,5.636154632270824,1.0,0.5217391304347826,0.3863636363636363,0.0,0.17567567567567566,0.8307146477445514,0.6610886427436318,0.30965909090909094,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,7.483244416073848,4.684992321862338
0.5,7.48324441607385,1.0,0.5652173913043478,0.41608391608391604,0.36734693877551017,0.2432432432432432,0.8884946781550938,0.39273356401384096,0.31818181818181823,0.0,0.0,0.0,1.0,0.0,0.0,1.0,606,5.779795452312161,1.0,0.5652173913043478,0.41608391608391604,0.0,0.2432432432432432,0.8884946781550938,0.5933245310681587,0.31818181818181823,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,7.483244416073848,4.567937905829828
0.5,7.48324441607385,1.0,0.6086956521739131,0.43881118881118875,0.3571428571428571,0.17567567567567566,0.9771920932589964,0.40657439446366794,0.28125,0.0,0.0,0.0,1.0,0.0,0.0,1.0,611,5.867817198824461,1.0,0.6086956521739131,0.43881118881118875,0.35714285714285715,0.17567567567567566,0.9771920932589965,0.9975450203091771,0.28125,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,7.483244416073848,3.590970625845509
0.5,7.48324441607385,1.0,0.6521739130434783,0.44405594405594395,0.4183673469387755,0.31081081081081074,0.9761784085149517,0.44636678200692054,0.21022727272727273,0.0,0.0,0.0,1.0,0.0,0.0,1.0,589,5.909223638204775,1.0,0.6521739130434783,0.44405594405594395,0.4183673469387755,0.31081081081081074,0.9761784085149519,0.9994479474315441,0.21022727272727273,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,7.483244416073845,3.5530811654246235
0.5,7.48324441607385,1.0,0.6956521739130435,0.423076923076923,0.4897959183673469,0.3513513513513513,0.9721236695387734,0.46366782006920426,0.0625,0.0,0.0,0.0,1.0,0.0,0.0,1.0,618,5.894717915733509,1.0,0.6956521739130435,0.423076923076923,0.04081632653061224,0.3513513513513513,0.9721236695387735,0.46366782006920426,0.0625,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,7.493320475286737,3.4489795918367347
0.5,7.48324441607385,1.0,0.7391304347826086,0.41608391608391604,0.520408163265306,0.3378378378378378,0.9447541814495691,0.47231833910034615,0.017045454545454548,0.0,0.0,0.0,1.0,0.0,0.0,1.0,572,5.909915239333827,1.0,0.7391304347826086,0.41608391608391604,0.08163265306122448,0.3378378378378378,0.9447541814495691,0.47231833910034615,0.017045454545454548,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,7.494222319395824,3.4387755102040813
0.5,7.48324441607385,1.0,0.7826086956521738,0.4073426573426573,0.5408163265306122,0.2027027027027027,0.8464267612772427,0.47231833910034615,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,489,5.9081946528456335,1.0,0.7826086956521738,0.4073426573426573,0.1020408163265306,0.2027027027027027,0.8464267612772428,0.47231833910034615,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.49250173290763,3.4387755102040813
0.5,7.48324441607385,1.0,0.8260869565217391,0.39860139860139854,0.5306122448979591,0.31081081081081074,0.8307146477445514,0.4602076124567475,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,385,5.962761732697501,1.0,0.8260869565217391,0.39860139860139854,0.13265306122448978,0.31081081081081074,0.8307146477445514,0.4602076124567475,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.48988689479458,3.3979591836734695
0.5,7.48324441607385,1.0,0.8695652173913043,0.39160839160839156,0.520408163265306,0.16216216216216214,0.789660415610745,0.4498269896193773,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,359,5.986081644645559,1.0,0.8695652173913043,0.39160839160839156,0.14285714285714285,0.16216216216216214,0.7896604156107451,0.4498269896193773,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,7.484615847760175,3.377551020408163
0.5,7.48324441607385,1.0,0.9130434782608695,0.3828671328671328,0.5612244897959183,0.16216216216216214,0.7202230106436898,0.45847750865051917,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,377,5.979007906753381,1.0,0.9130434782608695,0.3828671328671328,0.17346938775510204,0.16216216216216214,0.7202230106436898,0.45847750865051917,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.491837589359228,3.387755102040816
0.5,7.48324441607385,1.0,0.9565217391304348,0.37237762237762234,0.5510204081632653,0.2027027027027027,0.7192093258996451,0.44463667820069214,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,354,6.020346901514785,1.0,0.9565217391304348,0.37237762237762234,0.19387755102040816,0.2027027027027027,0.7192093258996453,0.44463667820069214,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.4902901456469415,3.357142857142857
0.5,7.48324441607385,1.0,1.0,0.38111888111888104,0.5714285714285714,0.13513513513513511,0.6715661429295489,0.4602076124567475,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,366,6.053281576004281,1.0,1.0,0.38111888111888104,0.2346938775510204,0.13513513513513511,0.6715661429295489,0.4602076124567475,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.494633861153975,3.336734693877551
0.5,7.48324441607385,1.0,0.0,0.38111888111888104,0.5918367346938775,0.18918918918918914,0.6431829700963,0.4688581314878894,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,342,5.008748268395578,1.0,0.6956521739130435,0.38111888111888104,0.030612244897959183,0.18918918918918914,0.6431829700963001,0.4688581314878894,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.483901521145292,5.256876663708962
0.5,7.48324441607385,1.0,0.043478260869565216,0.3793706293706293,0.7040816326530611,0.2297297297297297,0.2321338063862139,0.508650519031142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,227,4.960310780977846,1.0,0.6086956521739131,0.3793706293706293,0.01020408163265306,0.2297297297297297,0.2321338063862139,0.508650519031142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.486436438589873,5.259094942324756
0.44999999999999996,7.48324441607385,1.0,0.0,0.22027972027972026,0.37755102040816324,0.29729729729729726,1.0,0.22491349480968864,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,254,4.913902611215402,1.0,1.0,0.22027972027972026,0.37755102040816324,0.29729729729729726,1.0,0.7436215437838775,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.484354040091009,5.518708048974189
0.44999999999999996,7.48324441607385,1.0,0.043478260869565216,0.215034965034965,0.3877551020408163,0.1081081081081081,1.0,0.22491349480968864,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,204,4.914155942365127,1.0,0.7826086956521738,0.215034965034965,0.3877551020408163,0.1081081081081081,1.0,1.0,0.0,0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,7.495045754913118,5.514216939972918
0.44999999999999996,7.48324441607385,1.0,0.08695652173913043,0.20629370629370625,0.39795918367346933,0.13513513513513511,1.0,0.2231833910034603,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,173,4.939634871324088,1.0,0.8260869565217391,0.20629370629370625,0.39795918367346933,0.13513513513513511,1.0,0.9655874517804789,0.0,0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,7.484808586615287,5.481534495559627
0.44999999999999996,7.48324441607385,1.0,0.13043478260869565,0.20279720279720276,0.4081632653061224,0.1216216216216216,1.0,0.22491349480968864,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,107,4.967502857201357,1.0,0.8260869565217391,0.20279720279720276,0.4081632653061224,0.1216216216216216,1.0,1.0,0.0,0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,7.503436393574788,5.470738679103353
0.44999999999999996,7.48324441607385,1.0,0.17391304347826086,0.20629370629370625,0.36734693877551017,0.31081081081081074,1.0,0.20761245674740492,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,78,5.079735095275701,1.0,1.0,0.20629370629370625,0.3673469387755102,0.31081081081081074,1.0,0.739150129975393,0.0,0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,7.484381916262368,5.357624629749726
0.44999999999999996,7.48324441607385,1.0,0.21739130434782608,0.19930069930069927,0.37755102040816324,0.2027027027027027,1.0,0.20588235294117657,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100,5.0879147245665415,1.0,1.0,0.19930069930069927,0.3775510204081633,0.2027027027027027,1.0,0.7711345650390948,0.0,0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,7.484449262258092,5.347860907750094
0.44999999999999996,7.48324441607385,1.0,0.2608695652173913,0.19580419580419578,0.3571428571428571,0.17567567567567566,1.0,0.1920415224913496,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,181,5.13978231151151,1.0,0.2608695652173913,0.19580419580419578,0.0,0.17567567567567566,1.0,0.9931942154899357,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.485242917161294,5.158295550141443
0.44999999999999996,7.48324441607385,1.0,0.30434782608695654,0.1818181818181818,0.3877551020408163,0.1216216216216216,1.0,0.19550173010380628,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,460,5.126899514668313,1.0,0.30434782608695654,0.1818181818181818,0.0,0.1216216216216216,1.0,0.9691796664890908,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.485221537808105,5.16143303842656
0.44999999999999996,7.48324441607385,1.0,0.34782608695652173,0.1783216783216783,0.37755102040816324,0.14864864864864863,1.0,0.18685121107266445,0.0028409090909090914,0.0,0.0,0.0,1.0,0.0,0.0,1.0,930,5.176995134355423,1.0,0.34782608695652173,0.1783216783216783,0.0,0.14864864864864863,1.0,0.927699924017146,0.0028409090909090914,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.485145177383377,5.1183997333526445
0.44999999999999996,7.48324441607385,1.0,0.3913043478260869,0.19755244755244752,0.2755102040816326,0.06756756756756756,0.9635073492143943,0.14186851211072676,0.0653409090909091,0.0,0.0,0.0,1.0,0.0,0.0,1.0,490,5.307551539983159,1.0,0.3913043478260869,0.19755244755244752,0.0,0.06756756756756756,0.9635073492143943,0.8939673782863186,0.0653409090909091,0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,7.485041204081739,5.027609070257224
0.44999999999999996,7.48324441607385,1.0,0.43478260869565216,0.24999999999999994,0.24489795918367346,0.16216216216216214,0.9979726305119108,0.16262975778546723,0.18465909090909094,0.0,0.0,0.0,1.0,0.0,0.0,1.0,339,5.4455181929854035,1.0,0.43478260869565216,0.25,0.0,0.16216216216216214,0.9979726305119108,0.827514994012335,0.18465909090909094,0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,7.484812437128522,4.909783195410541
0.44999999999999996,7.48324441607385,1.0,0.4782608695652174,0.3024475524475524,0.21428571428571427,0.17567567567567566,0.9675620881905727,0.17993079584775096,0.26704545454545453,0.0,0.0,0.0,1.0,0.0,0.0,1.0,360,5.579232802063771,1.0,0.4782608695652174,0.3024475524475524,0.0,0.17567567567567566,0.9675620881905728,0.7614905930307919,0.26704545454545453,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.484580727167977,4.795845511468755
0.44999999999999996,7.48324441607385,1.0,0.5217391304347826,0.3409090909090909,0.2346938775510204,0.18918918918918914,1.0,0.2318339100346022,0.31534090909090917,0.0,0.0,0.0,1.0,0.0,0.0,1.0,449,5.673131145971695,1.0,0.5217391304347826,0.3409090909090909,0.0,0.18918918918918914,1.0,0.701129483127318,0.31534090909090917,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.484385205895187,4.703989450643736
